mobley_id,atoms,coords,smiles,hfe
mobley_8221999,"['C', 'C', 'C', 'C', 'N', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-0.018, 0.201, -1.076], [-1.184, 1.105, -1.442], [-1.097, 2.451, -0.727], [-2.228, 3.316, -1.088], [-3.121, 4.0, -1.372], [-0.089, -0.761, -1.593], [0.937, 0.665, -1.343], [-0.012, 0.008, 0.001], [-1.196, 1.256, -2.529], [-2.124, 0.602, -1.183], [-0.157, 2.951, -0.989], [-1.087, 2.297, 0.358]]",CCCC#N,-2.29
mobley_8260524,"['C', 'C', 'C', 'H', 'H', 'H', 'H']","[[-0.715, 0.37, -0.741], [-0.648, 1.828, -0.845], [-0.594, 3.024, -0.93], [0.243, -0.084, -1.013], [-0.958, 0.064, 0.281], [-1.483, -0.033, -1.407], [-0.546, 4.085, -1.006]]",CC#C,0.07
mobley_8311303,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'H', 'H', 'H', 'H']","[[1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [-0.267, 0.154, -0.187], [-0.201, 1.509, -0.513], [-1.236, 2.104, -1.234], [-2.337, 1.345, -1.63], [-2.403, -0.01, -1.304], [-1.368, -0.605, -0.583], [-1.454, -2.297, -0.178], [-3.799, -0.887, -1.829], [-1.224, 3.778, -1.675], [1.172, 2.461, -0.021], [1.692, -1.07, 4.401], [4.194, -2.399, 2.838], [1.932, -1.028, -1.199], [3.753, -2.075, 0.067], [-0.079, -0.035, 2.478], [-3.143, 1.809, -2.194]]",c1cc(c(cc1c2c(c(cc(c2Cl)Cl)Cl)Cl)Cl)Cl,-0.7
mobley_8311321,"['C', 'F', 'F', 'Cl', 'H']","[[-0.024, 0.089, 0.051], [-1.343, -0.224, 0.035], [0.484, -0.401, 1.208], [0.791, -0.64, -1.329], [0.092, 1.175, 0.033]]",C(F)(F)Cl,-0.07
mobley_8320545,"['C', 'C', 'N', 'O', 'O', 'H', 'H', 'H', 'H', 'H']","[[0.239, 0.24, 1.042], [1.126, -0.817, 1.664], [2.377, -0.904, 0.908], [3.325, -0.175, 1.263], [2.424, -1.688, -0.062], [-0.71, 0.335, 1.582], [0.725, 1.223, 1.045], [0.011, -0.021, 0.003], [0.654, -1.802, 1.632], [1.384, -0.569, 2.697]]",CC[N+](=O)[O-],-1.84
mobley_8337722,"['C', 'C', 'H', 'C', 'C', 'C', 'H', 'C', 'H', 'C', 'O', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.761, -1.408, 2.253], [0.928, 0.081, 1.957], [0.067, 0.609, 2.389], [0.945, 0.335, 0.445], [1.155, 1.813, 0.125], [2.429, 2.363, 0.778], [3.299, 1.854, 0.339], [2.424, 2.103, 2.293], [1.638, 2.702, 2.77], [2.204, 0.622, 2.61], [3.672, 2.511, 2.846], [2.583, 3.855, 0.468], [2.673, 4.079, -1.039], [1.422, 4.645, 1.063], [1.598, -1.978, 1.84], [0.722, -1.584, 3.332], [-0.165, -1.787, 1.809], [1.743, -0.253, -0.025], [-0.0, 0.0, 0.0], [1.207, 1.941, -0.963], [0.283, 2.384, 0.469], [3.077, 0.045, 2.277], [2.16, 0.486, 3.698], [3.625, 2.33, 3.798], [3.514, 4.204, 0.927], [2.784, 5.143, -1.279], [1.773, 3.711, -1.542], [3.533, 3.547, -1.458], [1.517, 5.716, 0.851], [1.386, 4.518, 2.15], [0.466, 4.302, 0.654]]",C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,-3.35
mobley_8337977,"['C', 'C', 'C', 'C', 'C', 'O', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[4.749, -1.803, 0.253], [4.344, -0.98, 1.479], [5.12, -1.466, 2.705], [2.834, -1.071, 1.743], [1.978, -0.564, 0.592], [1.163, -1.272, 0.003], [2.211, 0.864, 0.171], [4.202, -1.467, -0.635], [5.82, -1.706, 0.045], [4.527, -2.865, 0.394], [4.622, 0.066, 1.298], [4.845, -0.889, 3.594], [6.201, -1.366, 2.557], [4.902, -2.519, 2.911], [2.569, -0.464, 2.617], [2.552, -2.109, 1.953], [2.983, 0.896, -0.602], [1.286, 1.285, -0.233], [2.518, 1.456, 1.037]]",CC(C)CC(=O)C,-3.12
mobley_8426916,"['C', 'C', 'N', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.586, -1.23, 2.893], [1.211, -0.976, 1.472], [2.315, -1.236, 0.59], [1.959, -0.991, -0.808], [3.119, -1.269, -1.687], [0.741, -1.03, 3.561], [1.919, -2.264, 3.03], [2.41, -0.567, 3.183], [0.912, 0.067, 1.334], [0.383, -1.623, 1.168], [3.111, -0.634, 0.83], [1.122, -1.646, -1.031], [1.645, 0.047, -0.867], [2.874, -1.091, -2.74], [3.985, -0.657, -1.41], [3.401, -2.323, -1.579]]",CCNCC,-2.99
mobley_8427539,"['C', 'C', 'C', 'O', 'N', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.63, 0.272, 0.854], [1.047, -0.96, 1.636], [-0.138, -1.728, 2.184], [-1.308, -1.395, 2.015], [0.245, -2.846, 2.893], [1.51, 0.799, 0.475], [-0.0, 0.0, 0.0], [0.06, 0.963, 1.483], [1.687, -0.664, 2.475], [1.626, -1.629, 0.989], [1.22, -3.102, 3.018], [-0.445, -3.457, 3.318]]",CCC(=O)N,-8.31
mobley_8436428,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-0.177, -0.306, -1.058], [-1.612, 0.027, -1.468], [-1.782, -0.198, -2.974], [-2.654, -0.808, -0.698], [-2.648, -0.647, 0.836], [-2.918, 0.793, 1.274], [-3.695, -1.579, 1.455], [-0.035, -0.151, 0.017], [0.066, -1.352, -1.268], [0.544, 0.326, -1.587], [-1.788, 1.091, -1.277], [-2.805, 0.035, -3.289], [-1.098, 0.434, -3.551], [-1.583, -1.242, -3.236], [-2.502, -1.87, -0.938], [-3.654, -0.552, -1.075], [-1.671, -0.951, 1.227], [-2.909, 0.886, 2.364], [-2.167, 1.479, 0.866], [-3.902, 1.126, 0.928], [-3.707, -1.48, 2.546], [-4.7, -1.352, 1.083], [-3.473, -2.625, 1.219]]",CC(C)CC(C)C,2.76
mobley_8449031,"['C', 'C', 'N', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-1.086, 0.864, 1.585], [-0.272, -0.255, 1.031], [0.901, -0.517, 1.864], [1.751, 0.671, 1.938], [2.938, 0.4, 2.783], [1.657, -1.654, 1.34], [0.808, -2.869, 1.323], [-1.964, 1.057, 0.958], [-1.414, 0.639, 2.606], [-0.485, 1.781, 1.617], [0.082, -0.01, 0.025], [-0.859, -1.176, 0.984], [2.034, 0.912, 0.917], [1.135, 1.465, 2.349], [3.588, 1.279, 2.851], [2.646, 0.088, 3.792], [3.517, -0.415, 2.331], [1.978, -1.376, 0.34], [2.522, -1.773, 1.986], [1.357, -3.733, 0.933], [0.429, -3.104, 2.324], [-0.053, -2.691, 0.668]]",CCN(CC)CC,-1.96
mobley_8467917,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[2.544, -2.309, 4.025], [2.786, -2.076, 2.542], [1.809, -1.043, 1.974], [2.018, -0.778, 0.479], [1.059, 0.235, -0.076], [1.439, 1.39, -0.642], [0.486, 2.396, -1.197], [3.246, -3.048, 4.426], [2.662, -1.381, 4.593], [1.528, -2.681, 4.19], [2.676, -3.026, 2.007], [3.82, -1.741, 2.402], [0.783, -1.403, 2.119], [1.896, -0.104, 2.535], [1.87, -1.717, -0.068], [3.057, -0.474, 0.303], [0.001, -0.006, -0.012], [2.496, 1.631, -0.711], [0.204, 3.112, -0.418], [-0.421, 1.895, -1.549], [0.915, 2.955, -2.035]]",CCCC/C=C/C,2.78
mobley_8492526,"['C', 'C', 'C', 'C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-1.115, 1.992, -0.699], [-1.062, 0.517, -0.334], [0.352, 0.085, 0.05], [0.4, -1.395, 0.415], [1.786, -1.854, 0.8], [2.779, -1.135, 0.823], [-2.135, 2.28, -0.97], [-0.463, 2.209, -1.551], [-0.798, 2.616, 0.144], [-1.415, -0.076, -1.185], [-1.748, 0.329, 0.5], [0.706, 0.686, 0.897], [1.038, 0.282, -0.783], [0.073, -2.009, -0.431], [-0.262, -1.602, 1.263], [1.863, -2.921, 1.072]]",CCCCC=O,-2.93
mobley_8514745,"['C', 'C', 'C', 'C', 'C', 'O', 'C', 'O', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.79, -0.389, 0.649], [1.617, -1.442, -0.07], [2.294, -0.869, -1.315], [3.124, -1.929, -2.035], [3.801, -1.366, -3.276], [4.554, -2.399, -3.897], [5.226, -2.045, -5.034], [5.233, -0.936, -5.551], [5.972, -3.227, -5.575], [0.309, -0.808, 1.539], [1.414, 0.455, 0.961], [0.006, -0.006, -0.011], [0.968, -2.28, -0.351], [2.375, -1.835, 0.618], [1.532, -0.472, -1.998], [2.939, -0.029, -1.028], [2.49, -2.778, -2.321], [3.885, -2.339, -1.359], [4.481, -0.549, -3.013], [3.06, -0.997, -3.992], [5.337, -3.778, -6.274], [6.291, -3.873, -4.753], [6.861, -2.881, -6.111]]",CCCCCOC(=O)C,-2.56
mobley_8522124,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.818, -1.274, 2.962], [1.293, -1.471, 1.549], [0.551, -0.231, 1.05], [0.024, -0.433, -0.372], [-0.719, 0.807, -0.872], [-1.245, 0.606, -2.293], [-1.958, 1.8, -2.768], [-2.542, 2.773, -3.159], [2.348, -2.166, 3.311], [0.99, -1.081, 3.651], [2.506, -0.424, 3.011], [2.133, -1.696, 0.882], [0.624, -2.338, 1.532], [1.224, 0.634, 1.073], [-0.286, -0.008, 1.723], [-0.649, -1.299, -0.395], [0.861, -0.656, -1.045], [-1.554, 1.033, -0.196], [-0.047, 1.675, -0.844], [-1.92, -0.258, -2.32], [-0.412, 0.384, -2.97], [-3.061, 3.636, -3.504]]",CCCCCCC#C,0.83
mobley_8525830,"['C', 'C', 'C', 'C', 'C', 'I', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[2.153, -1.378, -1.451], [1.242, -0.259, -0.972], [0.444, -0.615, 0.284], [-0.471, 0.516, 0.762], [-1.242, 0.104, 2.017], [-2.516, 1.69, 2.675], [2.707, -1.089, -2.349], [2.886, -1.623, -0.675], [1.58, -2.284, -1.673], [0.559, 0.027, -1.781], [1.859, 0.622, -0.753], [1.155, -0.862, 1.082], [-0.149, -1.518, 0.098], [0.131, 1.409, 0.968], [-1.179, 0.781, -0.032], [-0.542, -0.155, 2.82], [-1.847, -0.786, 1.811]]",CCCCCI,-0.11
mobley_852937,"['C', 'C', 'C', 'C', 'C', 'C', 'O', 'F', 'H', 'H', 'H', 'H', 'H']","[[1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [-0.205, 0.117, -0.141], [3.873, -2.223, 2.694], [1.924, -1.024, -1.198], [3.76, -2.078, 0.084], [1.767, -1.096, 3.761], [-0.074, -0.04, 2.485], [-0.033, 0.052, -1.094]]",c1cc(ccc1O)F,-4.96
mobley_8558116,"['C', 'N', 'C', 'C', 'O', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.962, -2.041, -1.412], [0.206, -0.893, -1.909], [-1.215, -1.233, -2.065], [-1.985, -0.017, -2.573], [-1.831, 1.08, -1.672], [-0.456, 1.439, -1.539], [0.352, 0.258, -1.007], [0.845, -2.89, -2.09], [0.602, -2.33, -0.42], [2.024, -1.791, -1.34], [-1.334, -2.053, -2.782], [-1.637, -1.557, -1.104], [-1.655, 0.282, -3.575], [-3.053, -0.251, -2.633], [-0.073, 1.787, -2.506], [-0.396, 2.277, -0.837], [1.406, 0.552, -0.933], [-0.001, -0.0, -0.0]]",CN1CCOCC1,-5.77
mobley_8573194,"['C', 'C', 'C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-1.266, -1.058, 0.69], [-0.633, -0.032, -0.235], [0.83, 0.208, 0.114], [1.484, 1.225, -0.79], [0.92, 1.806, -1.711], [-2.317, -1.225, 0.432], [-0.741, -2.015, 0.61], [-1.216, -0.73, 1.733], [-1.193, 0.909, -0.169], [-0.719, -0.378, -1.272], [0.923, 0.575, 1.143], [1.402, -0.722, 0.03], [2.546, 1.428, -0.57]]",CCCC=O,-3.04
mobley_8578590,"['C', 'S', 'O', 'C', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.845, -0.568, 0.41], [0.862, -0.549, 2.296], [2.187, -1.142, 2.671], [1.023, 1.25, 2.41], [-0.098, -0.147, 0.054], [0.945, -1.599, 0.064], [1.681, 0.03, 0.041], [1.057, 1.539, 3.462], [0.163, 1.712, 1.923], [1.943, 1.554, 1.909]]",CS(=O)C,-8.24
mobley_859464,"['C', 'C', 'C', 'C', 'O', 'C', 'O', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.998, -0.358, -0.274], [1.818, 0.747, -0.944], [1.158, 1.18, -2.251], [1.999, 1.949, -0.013], [2.675, 1.548, 1.171], [2.901, 2.534, 2.091], [2.576, 3.708, 1.982], [3.617, 1.967, 3.28], [1.467, -0.673, 0.664], [0.914, -1.237, -0.922], [-0.013, -0.012, -0.038], [2.808, 0.329, -1.171], [1.738, 1.971, -2.737], [0.151, 1.57, -2.067], [1.074, 0.342, -2.952], [2.6, 2.725, -0.499], [1.032, 2.381, 0.267], [4.697, 2.036, 3.13], [3.314, 0.929, 3.436], [3.352, 2.544, 4.171]]",CC(C)COC(=O)C,-2.9
mobley_8614858,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.399, 1.056, -1.841], [1.456, -0.401, -1.409], [2.641, -0.722, -0.496], [2.694, -2.189, -0.064], [3.895, -2.455, 0.846], [3.95, -3.92, 1.28], [5.143, -4.189, 2.184], [0.533, 1.222, -2.49], [2.298, 1.336, -2.399], [1.301, 1.726, -0.982], [1.53, -1.027, -2.306], [0.517, -0.67, -0.911], [3.564, -0.473, -1.034], [2.608, -0.075, 0.39], [1.775, -2.456, 0.469], [2.756, -2.831, -0.95], [3.835, -1.812, 1.732], [4.821, -2.193, 0.319], [3.029, -4.186, 1.811], [4.015, -4.567, 0.397], [5.175, -5.24, 2.489], [6.082, -3.95, 1.675], [5.08, -3.575, 3.087]]",CCCCCCC,2.92
mobley_8668219,"['C', 'C', 'C', 'H', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[2.99, 0.417, -0.208], [1.657, -0.318, -0.221], [0.424, 0.61, -0.125], [0.462, 1.282, -0.994], [-0.844, -0.241, -0.28], [0.399, 1.504, 1.148], [-0.824, 2.42, 1.239], [0.514, 0.674, 2.433], [3.813, -0.301, -0.279], [3.08, 1.103, -1.054], [3.116, 0.986, 0.719], [1.646, -1.006, 0.634], [1.599, -0.945, -1.118], [-1.75, 0.368, -0.22], [-0.855, -0.782, -1.232], [-0.907, -0.986, 0.522], [1.288, 2.146, 1.124], [-0.803, 3.03, 2.147], [-1.745, 1.826, 1.271], [-0.896, 3.09, 0.376], [0.494, 1.328, 3.312], [1.457, 0.118, 2.456], [-0.31, -0.038, 2.536]]",CC[C@@H](C)C(C)C,2.62
mobley_8685905,"['C', 'H', 'C', 'F', 'F', 'F', 'F', 'Br']","[[-0.604, 0.435, -0.075], [-1.57, -0.073, -0.119], [0.541, -0.54, -0.04], [0.556, -1.329, -1.135], [0.488, -1.335, 1.049], [1.72, 0.123, -0.006], [-0.481, 1.225, -1.173], [-0.609, 1.541, 1.521]]",[C@@H](C(F)(F)F)(F)Br,0.23
mobley_8691603,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.931, -1.014, -1.603], [1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [-0.288, 0.076, 2.612], [2.439, -0.108, -1.948], [2.464, -1.888, -1.991], [0.921, -1.036, -2.025], [3.765, -2.08, 0.092], [3.685, -2.115, 2.563], [1.772, -1.098, 3.762], [-0.002, 0.001, 0.002], [-0.174, -0.018, 3.571]]",Cc1cccc(c1)O,-5.38
mobley_8705848,"['C', 'C', 'C', 'N', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.559, 0.706, 2.569], [0.977, -0.516, 1.875], [0.265, -1.437, 2.856], [2.072, -1.27, 1.218], [2.418, -0.643, -0.04], [1.417, -1.046, -1.131], [3.843, -1.034, -0.451], [2.067, 1.358, 1.851], [0.779, 1.291, 3.069], [2.287, 0.409, 3.332], [0.273, -0.197, 1.098], [-0.147, -2.31, 2.339], [-0.56, -0.915, 3.351], [0.95, -1.804, 3.628], [2.867, -1.268, 1.843], [2.384, 0.458, 0.069], [1.653, -0.586, -2.096], [1.404, -2.133, -1.264], [0.406, -0.737, -0.846], [4.104, -0.559, -1.403], [3.956, -2.116, -0.571], [4.571, -0.695, 0.295]]",CC(C)NC(C)C,-1.99
mobley_8713762,"['C', 'C', 'C', 'N', 'C', 'C', 'C', 'C', 'O', 'S', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.564, -0.471, -1.746], [0.396, -0.238, -0.252], [-0.977, -0.658, 0.259], [-1.13, -0.43, 1.697], [-1.647, 0.839, 2.196], [-3.157, 0.814, 2.328], [-3.731, 2.125, 2.847], [-0.782, -1.429, 2.62], [-0.886, -1.305, 3.838], [-0.136, -2.933, 1.94], [0.16, -3.889, 3.443], [0.735, -5.264, 3.108], [0.989, -6.082, 4.366], [1.559, -0.16, -2.083], [0.447, -1.535, -1.977], [-0.184, 0.081, -2.323], [0.539, 0.83, -0.046], [1.181, -0.78, 0.288], [-1.757, -0.077, -0.242], [-1.165, -1.719, 0.066], [-1.332, 1.593, 1.477], [-1.153, 1.027, 3.147], [-3.582, 0.614, 1.338], [-3.472, -0.003, 2.988], [-4.821, 2.071, 2.929], [-3.327, 2.346, 3.84], [-3.476, 2.961, 2.188], [-0.786, -3.995, 3.989], [0.854, -3.334, 4.087], [0.042, -5.818, 2.463], [1.679, -5.158, 2.561], [1.401, -7.066, 4.118], [1.706, -5.568, 5.014], [0.064, -6.229, 4.932]]",CCCN(CCC)C(=O)SCCC,-4.57
mobley_8723116,"['C', 'C', 'C', 'C', 'C', 'C', 'N', 'Cl', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [-0.24, 0.138, -0.168], [4.155, -2.387, 2.891], [1.929, -1.026, -1.198], [3.755, -2.075, 0.071], [1.753, -1.088, 3.762], [-0.072, -0.04, 2.49], [-1.03, 0.504, 0.324], [-0.221, 0.105, -1.167]]",c1cc(ccc1N)Cl,-5.28
mobley_8739734,"['C', 'C', 'C', 'C', 'O', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.749, 3.811, 0.332], [0.294, 3.441, 0.592], [-0.64, 4.564, 0.151], [-0.046, 2.135, -0.121], [-0.48, 2.106, -1.273], [0.206, 0.857, 0.639], [2.426, 3.009, 0.647], [1.919, 4.004, -0.733], [2.032, 4.713, 0.884], [0.143, 3.281, 1.667], [-1.685, 4.297, 0.338], [-0.538, 4.774, -0.92], [-0.423, 5.487, 0.699], [-0.683, 0.581, 1.209], [1.04, 1.002, 1.332], [0.472, 0.06, -0.059]]",CC(C)C(=O)C,-3.08
mobley_8746821,"['C', 'C', 'C', 'C', 'C', 'N', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[2.894, -0.25, 3.632], [1.652, -0.623, 2.9], [1.388, -0.068, 1.652], [0.227, -0.42, 0.973], [-0.632, -1.322, 1.58], [-0.409, -1.882, 2.791], [0.73, -1.516, 3.421], [0.962, -2.143, 4.756], [3.706, -0.934, 3.365], [3.2, 0.773, 3.389], [2.737, -0.292, 4.715], [2.08, 0.638, 1.202], [-0.002, -0.001, 0.0], [-1.551, -1.629, 1.092], [1.52, -3.08, 4.644], [1.53, -1.474, 5.415], [0.013, -2.36, 5.263]]",Cc1cccnc1C,-3.37
mobley_8754702,"['C', 'C', 'C', 'O', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-0.004, -0.664, 0.87], [1.244, -0.443, 1.706], [1.275, -1.349, 2.927], [2.464, -1.091, 3.661], [2.633, -1.833, 4.791], [1.881, -2.686, 5.235], [-0.011, -0.005, -0.004], [-0.045, -1.699, 0.516], [-0.907, -0.469, 1.456], [1.299, 0.605, 2.024], [2.138, -0.619, 1.095], [0.416, -1.158, 3.578], [1.27, -2.404, 2.632], [3.583, -1.544, 5.267]]",CCCOC=O,-3.7
mobley_8764620,"['C', 'C', 'C', 'C', 'N', 'C', 'C', 'N', 'H', 'H', 'H', 'H']","[[1.652, -0.623, 2.9], [1.388, -0.068, 1.652], [0.227, -0.42, 0.973], [-0.632, -1.322, 1.58], [-0.409, -1.882, 2.791], [0.73, -1.516, 3.421], [-0.072, 0.133, -0.308], [-0.316, 0.583, -1.353], [2.551, -0.364, 3.447], [2.096, 0.635, 1.222], [-1.555, -1.638, 1.103], [0.889, -1.976, 4.39]]",c1cc(cnc1)C#N,-5.58
mobley_8765203,"['C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-0.522, -2.467, -1.027], [-0.657, -2.689, 0.454], [-0.969, -3.904, 0.936], [-0.446, -1.574, 1.366], [-0.132, -0.317, 1.028], [-1.482, -2.176, -1.465], [-0.189, -3.371, -1.549], [0.215, -1.683, -1.236], [-1.069, -4.079, 2.002], [-1.132, -4.756, 0.283], [-0.555, -1.788, 2.428], [0.001, 0.434, 1.8], [-0.0, 0.0, -0.0]]",CC(=C)C=C,1.82
mobley_8772587,"['C', 'C', 'C', 'C', 'I', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-0.03, 0.428, 1.006], [0.79, -0.42, 1.965], [0.77, 0.156, 3.381], [1.598, -0.703, 4.337], [1.56, 0.115, 6.312], [-0.011, 0.009, -0.004], [-1.073, 0.471, 1.336], [0.353, 1.453, 0.962], [1.823, -0.477, 1.6], [0.392, -1.441, 1.972], [1.163, 1.181, 3.363], [-0.267, 0.218, 3.734], [2.635, -0.761, 3.988], [1.204, -1.725, 4.36]]",CCCCI,-0.22
mobley_8785107,"['C', 'C', 'H', 'C', 'C', 'C', 'H', 'O', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[2.34, -0.56, -0.633], [1.166, 0.134, 0.03], [1.506, 0.653, 0.935], [0.438, 1.103, -0.887], [-0.947, 1.103, -0.287], [-1.115, -0.359, 0.089], [-1.444, -0.938, -0.782], [0.193, -0.841, 0.445], [-2.075, -0.581, 1.242], [2.016, -1.083, -1.538], [3.109, 0.167, -0.911], [2.787, -1.292, 0.047], [0.901, 2.093, -0.911], [0.396, 0.719, -1.913], [-0.964, 1.744, 0.604], [-1.719, 1.456, -0.976], [-2.157, -1.646, 1.468], [-3.067, -0.201, 0.988], [-1.722, -0.061, 2.135]]",C[C@H]1CC[C@@H](O1)C,-1.79
mobley_8789465,"['C', 'C', 'C', 'C', 'C', 'C', 'O', 'I', 'H', 'H', 'H', 'H', 'H']","[[1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [-0.308, 0.087, 2.575], [1.784, -1.138, 4.764], [1.918, -1.02, -1.198], [3.76, -2.078, 0.083], [3.698, -2.12, 2.542], [0.004, -0.001, -0.007], [-0.22, 0.006, 3.537]]",c1ccc(c(c1)O)I,-3.22
mobley_8789864,"['C', 'O', 'C', 'C', 'C', 'N', 'O', 'C', 'O', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-0.571, 0.948, 2.021], [-0.929, 0.564, 0.702], [0.121, -0.025, -0.094], [0.661, -1.315, 0.575], [1.737, -1.949, -0.207], [2.584, -2.449, -0.822], [-0.376, -0.338, -1.415], [-1.693, -0.87, -1.465], [1.256, 0.865, -0.206], [0.948, 2.114, -0.814], [-1.44, 1.379, 2.525], [0.24, 1.68, 1.981], [-0.235, 0.065, 2.57], [1.062, -1.083, 1.57], [-0.15, -2.034, 0.731], [-1.962, -1.067, -2.503], [-2.387, -0.154, -1.022], [-1.716, -1.801, -0.898], [1.851, 2.723, -0.86], [0.179, 2.618, -0.227], [0.578, 1.928, -1.823]]",COC(CC#N)(OC)OC,-5.86
mobley_8798016,"['C', 'C', 'N', 'C', 'C', 'C', 'C', 'O', 'H', 'H', 'H', 'H', 'H']","[[0.227, -0.42, 0.973], [-0.632, -1.322, 1.58], [-0.409, -1.882, 2.791], [0.73, -1.516, 3.421], [1.652, -0.623, 2.9], [1.388, -0.068, 1.652], [2.322, 0.875, 1.06], [2.143, 1.4, -0.043], [-0.011, -0.005, -0.001], [-1.551, -1.628, 1.093], [0.889, -1.976, 4.39], [2.548, -0.369, 3.456], [3.237, 1.123, 1.642]]",c1cnccc1C=O,-7.34
